"","codigo_ocorrencia","ocorrencia_classificacao","ocorrencia_tipo","ocorrencia_tipo_categoria","ocorrencia_tipo_icao","ocorrencia_latitude","ocorrencia_longitude","ocorrencia_cidade","ocorrencia_uf","ocorrencia_aerodromo","ocorrencia_dia","ocorrencia_horario","total_recomendacoes","total_aeronaves_envolvidas","ocorrencia_saida_pista","aeronave_operador_categoria","aeronave_tipo_veiculo","aeronave_fabricante","aeronave_modelo","aeronave_tipo_icao","aeronave_motor_tipo","aeronave_motor_quantidade","aeronave_pmd","aeronave_pmd_categoria","aeronave_assentos","aeronave_ano_fabricacao","aeronave_pais_fabricante","aeronave_pais_registro","aeronave_registro_segmento","aeronave_fase_operacao","aeronave_tipo_operacao","aeronave_nivel_dano","total_fatalidades","fator_nome","fator_aspecto","fator_condicionante","fator_area"
"45","200901118595810","ACIDENTE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-29.9944,-51.1831,"PORTO ALEGRE","RS",NA,2009-01-11,22:21:00,7,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-810D","PA34","PISTÃO","BIMOTOR","2155","ATÉ 2250 KG",6,"1998","BRASIL","BRASIL","PARTICULAR","CORRIDA APÓS POUSO","VOO PRIVADO","SUBSTANCIAL",0,"MANUTENÇÃO DE AERONAVE","DESEMPENHO DO SER HUMANO","MANUTENÇÃO DA AERONAVE","FATOR OPERACIONAL"
"46","200901119651862","INCIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-23.5674,-46.5704,"SÃO PAULO","SP","SBMT",2009-01-11,19:45:00,0,1,"NÃO","OPERADOR PARTICULAR","HELICÓPTERO","ROBINSON HELICOPTER","R44","R44","PISTÃO","MONOMOTOR","1088","ATÉ 2250 KG",4,"1999","ESTADOS UNIDOS","BRASIL","PARTICULAR","TÁXI","VOO PRIVADO","NENHUM",0,NA,NA,NA,NA
"47","200901124394928","INCIDENTE GRAVE","CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO","OUTROS","OTHR",-22.1893,-55.5703,"PONTA PORÃ","MS",NA,2009-01-12,14:37:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","MCDONNELL DOUGLAS","MD82",NA,NA,"SEM TRAÇÃO","67800","ACIMA DE 5700 KG",0,"0","ESTADOS UNIDOS","ARGENTINA",NA,"CRUZEIRO","INDETERMINADA","NENHUM",0,NA,NA,NA,NA
"48","200901125918921","INCIDENTE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-15.7941,-47.8879,"BRASÍLIA","DF","SBBR",2009-01-12,15:10:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","FOKKER","F28MK0100","F100","JATO","BIMOTOR","44450","ACIMA DE 5700 KG",107,"1993","HOLANDA","BRASIL","REGULAR","SUBIDA","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
"49","200901133052250","ACIDENTE","COM PESSOAL EM VOO","OUTROS","OTHR",-27.6703,-48.5525,"FLORIANÓPOLIS","SC","SBFL",2009-01-13,19:00:00,1,1,"NÃO","ÓRGÃO PÚBLICO","HELICÓPTERO","HELIBRAS","HB-350B","AS50","TURBOEIXO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1983","BRASIL","BRASIL","ADMINISTRAÇÃO DIRETA","PAIRADO","OPERAÇÃO POLICIAL","NENHUM",0,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"50","200901133052250","ACIDENTE","COM PESSOAL EM VOO","OUTROS","OTHR",-27.6703,-48.5525,"FLORIANÓPOLIS","SC","SBFL",2009-01-13,19:00:00,1,1,"NÃO","ÓRGÃO PÚBLICO","HELICÓPTERO","HELIBRAS","HB-350B","AS50","TURBOEIXO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1983","BRASIL","BRASIL","ADMINISTRAÇÃO DIRETA","PAIRADO","OPERAÇÃO POLICIAL","NENHUM",0,"COORDENAÇÃO DE CABINE","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"51","200901133052250","ACIDENTE","COM PESSOAL EM VOO","OUTROS","OTHR",-27.6703,-48.5525,"FLORIANÓPOLIS","SC","SBFL",2009-01-13,19:00:00,1,1,"NÃO","ÓRGÃO PÚBLICO","HELICÓPTERO","HELIBRAS","HB-350B","AS50","TURBOEIXO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1983","BRASIL","BRASIL","ADMINISTRAÇÃO DIRETA","PAIRADO","OPERAÇÃO POLICIAL","NENHUM",0,"INSTRUÇÃO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"52","200901133052250","ACIDENTE","COM PESSOAL EM VOO","OUTROS","OTHR",-27.6703,-48.5525,"FLORIANÓPOLIS","SC","SBFL",2009-01-13,19:00:00,1,1,"NÃO","ÓRGÃO PÚBLICO","HELICÓPTERO","HELIBRAS","HB-350B","AS50","TURBOEIXO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1983","BRASIL","BRASIL","ADMINISTRAÇÃO DIRETA","PAIRADO","OPERAÇÃO POLICIAL","NENHUM",0,"OUTRO FATOR",NA,NA,NA
"53","200901133052250","ACIDENTE","COM PESSOAL EM VOO","OUTROS","OTHR",-27.6703,-48.5525,"FLORIANÓPOLIS","SC","SBFL",2009-01-13,19:00:00,1,1,"NÃO","ÓRGÃO PÚBLICO","HELICÓPTERO","HELIBRAS","HB-350B","AS50","TURBOEIXO","MONOMOTOR","1950","ATÉ 2250 KG",6,"1983","BRASIL","BRASIL","ADMINISTRAÇÃO DIRETA","PAIRADO","OPERAÇÃO POLICIAL","NENHUM",0,"PLANEJAMENTO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"54","200901134592140","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-13.8808,-52.4742,"CAPÃO DO LEÃO","RS",NA,2009-01-13,19:50:00,3,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-202A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"2006","BRASIL","BRASIL","PARTICULAR","OUTRA FASE","VOO PRIVADO","LEVE",0,"ESQUECIMENTO DO PILOTO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"55","200901134592140","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-13.8808,-52.4742,"CAPÃO DO LEÃO","RS",NA,2009-01-13,19:50:00,3,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-202A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"2006","BRASIL","BRASIL","PARTICULAR","OUTRA FASE","VOO PRIVADO","LEVE",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"56","200901134592140","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-13.8808,-52.4742,"CAPÃO DO LEÃO","RS",NA,2009-01-13,19:50:00,3,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-202A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"2006","BRASIL","BRASIL","PARTICULAR","OUTRA FASE","VOO PRIVADO","LEVE",0,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"57","200901134592140","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-13.8808,-52.4742,"CAPÃO DO LEÃO","RS",NA,2009-01-13,19:50:00,3,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-202A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"2006","BRASIL","BRASIL","PARTICULAR","OUTRA FASE","VOO PRIVADO","LEVE",0,"INDISCIPLINA DE VOO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"58","200901134592140","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-13.8808,-52.4742,"CAPÃO DO LEÃO","RS",NA,2009-01-13,19:50:00,3,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-202A","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"2006","BRASIL","BRASIL","PARTICULAR","OUTRA FASE","VOO PRIVADO","LEVE",0,"MANUTENÇÃO DE AERONAVE","DESEMPENHO DO SER HUMANO","MANUTENÇÃO DA AERONAVE","FATOR OPERACIONAL"
"59","200901156567374","INCIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-8.7689,-63.8314,"PORTO VELHO","RO",NA,2009-01-15,13:00:00,0,1,"SIM","OPERADOR DE AERONAVE","AVIÃO","BOEING COMPANY","727-2M7","B722","JATO","TRIMOTOR","92124","ACIMA DE 5700 KG",3,"1976","ESTADOS UNIDOS","BRASIL","NÃO REGULAR","CORRIDA APÓS POUSO","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"60","200901179589815","ACIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-20.8126,-49.3813,"SÃO JOSÉ DO RIO PRETO","SP",NA,2009-01-17,13:20:00,0,1,"NÃO","AEROCLUBE","AVIÃO","AERO BOERO","AB-115","AB11","PISTÃO","MONOMOTOR","770","ATÉ 2250 KG",3,"1992","ARGENTINA","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"61","200901179589815","ACIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-20.8126,-49.3813,"SÃO JOSÉ DO RIO PRETO","SP",NA,2009-01-17,13:20:00,0,1,"NÃO","AEROCLUBE","AVIÃO","AERO BOERO","AB-115","AB11","PISTÃO","MONOMOTOR","770","ATÉ 2250 KG",3,"1992","ARGENTINA","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"POUCA EXPERIÊNCIA DO PILOTO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"62","200901179589815","ACIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-20.8126,-49.3813,"SÃO JOSÉ DO RIO PRETO","SP",NA,2009-01-17,13:20:00,0,1,"NÃO","AEROCLUBE","AVIÃO","AERO BOERO","AB-115","AB11","PISTÃO","MONOMOTOR","770","ATÉ 2250 KG",3,"1992","ARGENTINA","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"PROJETO","ASPECTO DO PROJETO",NA,"FATOR MATERIAL"
"63","200901179589815","ACIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-20.8126,-49.3813,"SÃO JOSÉ DO RIO PRETO","SP",NA,2009-01-17,13:20:00,0,1,"NÃO","AEROCLUBE","AVIÃO","AERO BOERO","AB-115","AB11","PISTÃO","MONOMOTOR","770","ATÉ 2250 KG",3,"1992","ARGENTINA","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"OUTRO FATOR",NA,NA,NA
"64","200901179589815","ACIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-20.8126,-49.3813,"SÃO JOSÉ DO RIO PRETO","SP",NA,2009-01-17,13:20:00,0,1,"NÃO","AEROCLUBE","AVIÃO","AERO BOERO","AB-115","AB11","PISTÃO","MONOMOTOR","770","ATÉ 2250 KG",3,"1992","ARGENTINA","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","LEVE",0,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",NA,NA,NA
"65","200901194877811","INCIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-25.433,-49.2718,"CURITIBA","PR","SBBI",2009-01-19,22:20:00,0,1,"NÃO","AEROCLUBE","AVIÃO","AERO BOERO","AB-115","AB11","PISTÃO","MONOMOTOR","770","ATÉ 2250 KG",2,"1992","ARGENTINA","BRASIL","INSTRUÇÃO","DECOLAGEM","VOO DE INSTRUÇÃO","NENHUM",0,NA,NA,NA,NA
"66","200901201477826","INCIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-19.6299,-43.9956,"CONFINS","MG","SBCF",2009-01-20,13:40:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A320-232","A320","JATO","BIMOTOR","77000","ACIMA DE 5700 KG",184,"1997","FRANÇA","BRASIL","REGULAR","CRUZEIRO","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
"67","200901214932865","INCIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-23.3122,-51.1628,"LONDRINA","PR","SBLO",2009-01-21,21:00:00,0,1,"NÃO","AEROCLUBE","AVIÃO","AERO BOERO","AB-115","AB11","PISTÃO","MONOMOTOR","770","ATÉ 2250 KG",2,"1992","ARGENTINA","BRASIL","INSTRUÇÃO","POUSO","VOO DE INSTRUÇÃO","NENHUM",0,NA,NA,NA,NA
"68","200901216079108","INCIDENTE","PERDA DE COMPONENTE EM VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-7.1913,-48.2087,"ARAGUAÍNA","TO",NA,2009-01-21,17:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AEROSPATIALE AND ALENIA","ATR-72-212","AT72","TURBOÉLICE","BIMOTOR","22000","ACIMA DE 5700 KG",71,"1995","FRANÇA","BRASIL","REGULAR","DESCIDA","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"69","200901216646160","INCIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-13.0148,-38.4881,"SALVADOR","BA","SBSV",2009-01-21,19:55:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A320-232","A320","JATO","BIMOTOR","70000","ACIMA DE 5700 KG",184,"2002","FRANÇA","BRASIL","REGULAR","CRUZEIRO","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
"70","200901217394379","INCIDENTE","COLISÃO COM AVE","COLISÃO COM AVE","BIRD",-5.9104,-35.2592,"PARNAMIRIM","RN","SBNT",2009-01-21,19:20:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A320-214","A320","JATO","BIMOTOR","77000","ACIMA DE 5700 KG",184,"2001","FRANÇA","BRASIL","REGULAR","INDETERMINADA","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"71","200901218984702","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-18.9211,-47.3419,"MONTE CARMELO","MG",NA,2009-01-21,20:20:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1905","ATÉ 2250 KG",1,"1978","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","DESTRUÍDA",0,"PROCESSO DECISÓRIO","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"72","200901218984702","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-18.9211,-47.3419,"MONTE CARMELO","MG",NA,2009-01-21,20:20:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1905","ATÉ 2250 KG",1,"1978","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","DESTRUÍDA",0,"PROCESSOS ORGANIZACIONAIS","ASPECTO PSICOLÓGICO","ORGANIZACIONAL","FATOR HUMANO"
"73","200901218984702","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-18.9211,-47.3419,"MONTE CARMELO","MG",NA,2009-01-21,20:20:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1905","ATÉ 2250 KG",1,"1978","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","DESTRUÍDA",0,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"74","200901218984702","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-18.9211,-47.3419,"MONTE CARMELO","MG",NA,2009-01-21,20:20:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1905","ATÉ 2250 KG",1,"1978","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","DESTRUÍDA",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"75","200901218984702","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-18.9211,-47.3419,"MONTE CARMELO","MG",NA,2009-01-21,20:20:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1905","ATÉ 2250 KG",1,"1978","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","DESTRUÍDA",0,"POUCA EXPERIÊNCIA DO PILOTO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"76","200901218984702","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-18.9211,-47.3419,"MONTE CARMELO","MG",NA,2009-01-21,20:20:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1905","ATÉ 2250 KG",1,"1978","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","DESTRUÍDA",0,"CULTURA ORGANIZACIONAL","ASPECTO PSICOLÓGICO","ORGANIZACIONAL","FATOR HUMANO"
"77","200901218984702","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-18.9211,-47.3419,"MONTE CARMELO","MG",NA,2009-01-21,20:20:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1905","ATÉ 2250 KG",1,"1978","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","ESPECIALIZADA","OPERAÇÃO AGRÍCOLA","DESTRUÍDA",0,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"78","200901222147538","INCIDENTE","COLISÃO COM AVE","COLISÃO COM AVE","BIRD",-30.03,-51.2287,"PORTO ALEGRE","RS","SBPA",2009-01-22,13:51:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A319-132","A319","JATO","BIMOTOR","75500","ACIMA DE 5700 KG",154,"2008","FRANÇA","BRASIL","REGULAR","INDETERMINADA","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"79","200901229081380","INCIDENTE","ESTOURO DE PNEU","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-23.4685,-46.5311,"GUARULHOS","SP","SBGR",2009-01-22,12:50:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","RAYTHEON AIRCRAFT","BAE125-800B","H25B","JATO","BIMOTOR","12429","ACIMA DE 5700 KG",10,"1990","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","POUSO","TÁXI AÉREO","LEVE",0,NA,NA,NA,NA
"80","200901246616573","ACIDENTE","COLISÃO COM OBSTÁCULOS NO SOLO","COLISÃO NO SOLO","GCOL",-20.8667,47.9569,"SALES OLIVEIRA","SP",NA,2009-01-24,19:35:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","210L","C210","PISTÃO","MONOMOTOR","1724","ATÉ 2250 KG",6,"1972","ESTADOS UNIDOS","BRASIL","PARTICULAR","CORRIDA APÓS POUSO","VOO PRIVADO","SUBSTANCIAL",0,NA,NA,NA,NA
"81","200901255043592","INCIDENTE GRAVE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-23.5075,-46.6344,"SÃO PAULO","SP","SBMT",2009-01-25,18:30:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-31T","PAY2","TURBOÉLICE","BIMOTOR","4082","ENTRE 2250 E 5700 KG",8,"1980","ESTADOS UNIDOS","BRASIL","PARTICULAR","DESCIDA","VOO PRIVADO","LEVE",0,NA,NA,NA,NA
"82","200901259557986","INCIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-23.4685,-46.5311,"GUARULHOS","SP","SBGR",2009-01-25,10:40:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A320-232","A320","JATO","BIMOTOR","70000","ACIMA DE 5700 KG",184,"1999","FRANÇA","BRASIL","REGULAR","SUBIDA","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
"83","200901261984744","INCIDENTE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-22.8767,-43.2279,"RIO DE JANEIRO","RJ","SBGL",2009-01-26,14:09:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","FOKKER","F28MK0100","F100","JATO","BIMOTOR","44450","ACIMA DE 5700 KG",107,"1992","HOLANDA","BRASIL","REGULAR","SUBIDA","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
"84","200901263971179","INCIDENTE GRAVE","CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO","OUTROS","OTHR",-22.8767,-43.2279,"RIO DE JANEIRO","RJ",NA,2009-01-26,23:45:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AEROSPATIALE AND ALENIA","ATR-42-300","AT43","TURBOÉLICE","BIMOTOR","16700","ACIMA DE 5700 KG",50,"1994","FRANÇA","BRASIL","REGULAR","SUBIDA","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
"85","200901272226096","INCIDENTE","FUMAÇA NA CABINE","FOGO/FUMAÇA (SEM IMPACTO)","F-NI",-23.3122,-51.1628,"LONDRINA","PR",NA,2009-01-27,23:45:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AEROSPATIALE AND ALENIA","ATR-42-320","AT43","TURBOÉLICE","BIMOTOR","16900","ACIMA DE 5700 KG",50,"1988","FRANÇA","BRASIL","REGULAR","APROXIMAÇÃO FINAL","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"86","200901277595989","INCIDENTE","ESTOURO DE PNEU","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-9.9783,-67.8105,"RIO BRANCO","AC",NA,2009-01-27,16:57:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","EMBRAER","EMB-810C","PA34","PISTÃO","BIMOTOR","2073","ATÉ 2250 KG",7,"1978","BRASIL","BRASIL","TÁXI AÉREO","CORRIDA APÓS POUSO","TÁXI AÉREO","NENHUM",0,NA,NA,NA,NA
"87","200901278990299","ACIDENTE","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","CTOL",-18.7242,-52.7825,"CHAPADÃO DO SUL","MS",NA,2009-01-27,12:00:00,7,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-202","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1995","BRASIL","BRASIL","AGRÍCOLA","NAVEGAÇÃO A BAIXA ALTURA","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"88","200901278990299","ACIDENTE","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","CTOL",-18.7242,-52.7825,"CHAPADÃO DO SUL","MS",NA,2009-01-27,12:00:00,7,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","EMB-202","IPAN","PISTÃO","MONOMOTOR","1800","ATÉ 2250 KG",1,"1995","BRASIL","BRASIL","AGRÍCOLA","NAVEGAÇÃO A BAIXA ALTURA","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"OUTRO FATOR",NA,NA,NA
"89","200901282617482","INCIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-23.4685,-46.5311,"GUARULHOS","SP",NA,2009-01-28,21:11:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A320-232","A320","JATO","BIMOTOR","77000","ACIMA DE 5700 KG",184,"2002","FRANÇA","BRASIL","REGULAR","APROXIMAÇÃO FINAL","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
